age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
36,28519.66,710,77692.21,2,7.3,2415.11,79,approved
29,71276.87,318,228061.14,0,6.8,6135.82,19,manual_review
36,133712.76,846,377180.22,5,9.8,10872.64,71,approved
58,154890.03,801,498138.63,1,17.6,12795.64,92,approved
62,119310.25,843,422705.85,3,6.6,10285.45,68,approved
51,80183.51,729,227453.61,2,32.7,6829.97,78,approved
65,187112.75,843,562260.2,2,22.2,15604.96,79,approved
31,38120.36,797,93211.77,0,1.6,3327.92,96,approved
37,60027.32,695,143171.33,2,13.8,5065.89,62,approved
29,83706.66,712,301488.66,2,10.2,6916.52,70,approved
24,82401.07,821,282399.67,1,5.4,6739.06,98,approved
32,51307.49,764,233891.1,2,8.6,4254.51,65,manual_review
55,122871.23,819,397392.75,1,23.8,10269.31,96,approved
47,77486.87,711,309244.74,3,12.0,6311.65,58,approved
35,42004.79,749,162930.48,2,11.6,3341.32,83,approved
46,83686.23,802,292227.36,0,14.3,7174.17,84,approved
38,171706.86,749,496580.32,2,10.8,14017.35,75,approved
61,166644.85,747,756283.88,2,27.5,14438.45,86,approved
37,54285.12,721,235716.78,3,11.5,4543.87,60,approved
63,199296.38,738,660848.91,1,30.1,16518.9,85,approved
38,91532.24,735,257693.93,1,5.4,7424.09,79,approved
43,66360.26,753,235517.45,3,15.9,5291.54,70,approved
33,43264.14,795,199419.59,2,10.5,3433.06,61,approved
58,107347.32,642,362356.6,1,21.1,8553.0,77,manual_review
52,72331.22,747,316904.55,3,20.1,6309.75,69,approved
29,42657.35,718,132638.13,0,4.5,3596.67,69,approved
64,47957.03,711,73223.01,5,23.4,4153.03,76,approved
38,52068.19,767,187571.37,2,13.3,4174.8,81,approved
23,32902.03,746,112782.64,1,2.2,2858.58,73,manual_review
33,89398.37,714,207720.69,2,6.2,7424.7,81,approved
44,188922.52,698,735033.52,1,7.0,15918.36,67,approved
62,163360.5,743,733480.88,1,17.5,12944.27,94,approved
57,137871.48,748,491711.36,1,19.5,11039.03,82,approved
52,155739.66,792,337042.69,4,15.8,13151.77,97,approved
25,44469.44,744,76829.81,0,4.3,3636.68,85,approved
64,79213.84,666,88658.04,2,26.3,6557.19,72,approved
42,60068.1,786,294287.9,0,17.1,5128.92,96,approved
61,79223.65,819,154454.34,2,25.2,6873.92,100,approved
51,45956.11,707,99044.65,3,18.6,4009.51,82,approved
25,35566.68,714,111099.93,2,4.2,3107.36,56,manual_review
59,47126.32,716,145624.7,0,27.8,4021.99,73,approved
58,63272.63,542,113488.8,0,33.7,5358.6,37,manual_review
29,27322.82,757,69025.88,0,10.2,2240.88,80,approved
29,37288.47,789,219558.87,2,5.6,3191.58,96,approved
24,28804.9,666,81047.84,2,1.0,2463.04,65,manual_review
45,197813.41,804,647012.89,1,8.7,17246.91,95,approved
58,62570.9,791,225933.49,1,37.1,4992.96,99,approved
45,127669.48,775,281947.25,2,23.6,11130.13,82,approved
57,88113.64,797,458877.89,1,23.6,7635.35,100,approved
29,32000.58,757,139034.34,3,7.4,2562.73,66,manual_review
36,44931.56,821,169069.72,2,15.0,3706.04,82,approved
64,84973.97,840,235289.0,3,7.7,6765.77,87,approved
64,54501.77,688,278736.1,1,34.7,4511.35,53,approved
37,72194.25,668,120150.94,1,10.8,6126.37,60,approved
47,58955.84,640,99483.07,2,19.8,5108.47,50,approved
51,77947.79,748,126861.12,0,20.3,6602.42,88,approved
23,64242.51,840,189057.84,1,0.0,5153.78,100,approved
62,141348.0,847,479836.31,3,19.1,11581.79,79,approved
46,197332.62,611,399318.44,3,21.9,16653.39,58,approved
59,48237.22,673,168590.72,0,22.2,4065.23,61,manual_review
27,34550.69,722,51655.08,4,6.6,2786.44,48,approved
22,29395.5,596,92343.07,2,2.1,2344.91,40,approved
60,191491.79,742,367972.35,2,32.9,15628.63,92,approved
60,80468.73,684,229809.21,2,19.2,6524.69,67,approved
40,99968.6,606,104760.55,1,12.1,8053.09,53,approved
48,125351.83,713,307211.67,3,22.7,10580.62,66,approved
53,138573.74,715,552155.62,1,12.1,11769.2,72,manual_review
32,59851.54,529,90005.21,0,9.6,5111.56,24,approved
58,168988.24,791,534616.06,1,5.8,14347.45,97,approved
49,101429.68,832,269481.54,1,21.1,8638.49,96,approved
34,155003.61,582,341705.84,2,7.2,13169.46,47,approved
56,72204.45,630,134924.01,1,9.3,6039.83,56,manual_review
48,54085.47,723,125033.7,2,17.2,4722.81,98,approved
46,142315.05,592,216221.1,1,11.3,11913.29,35,approved
64,51313.85,597,141265.84,1,21.5,4135.32,52,approved
30,33480.57,565,54398.09,0,2.5,2807.64,40,manual_review
29,31657.69,607,84054.22,0,7.0,2571.52,65,manual_review
33,124325.46,802,537329.63,2,10.5,10019.13,84,approved
31,73270.2,604,253890.54,0,11.2,5933.37,78,approved
34,83345.04,848,322012.0,2,11.4,6961.51,74,approved
23,74285.03,671,129817.79,2,2.7,6326.46,62,approved
38,45416.03,662,164586.59,2,5.8,3607.86,71,approved
62,137218.73,824,487395.04,4,19.7,10898.05,100,approved
63,199274.53,793,806374.41,2,23.5,17049.53,100,approved
26,32091.28,698,100994.23,0,4.3,2767.82,69,approved
55,92506.16,710,344709.08,2,26.4,7993.33,86,approved
57,104919.54,810,264893.55,0,20.9,9031.37,77,approved
23,39092.07,772,214789.38,3,3.2,3365.55,78,manual_review
46,141123.3,626,259645.55,0,11.5,11274.62,67,approved
34,79204.97,836,260004.81,1,10.8,6326.18,99,approved
23,70823.13,432,157538.9,3,2.1,5765.73,23,rejected
37,68076.57,753,240137.5,1,10.9,5452.26,93,approved
45,161119.57,745,547626.4,2,8.4,13549.07,86,approved
48,58746.62,600,125918.54,2,30.0,4935.94,72,approved
25,77306.71,802,360635.1,1,2.1,6254.77,89,approved
49,68573.21,809,349274.84,3,14.2,5475.38,76,manual_review
26,30354.21,646,76286.61,2,4.3,2639.79,38,manual_review
38,62611.02,630,144780.56,2,11.5,5142.16,67,approved
55,100568.88,730,432920.43,3,3.3,8050.89,69,approved
60,185129.67,791,505388.84,3,14.8,15303.59,73,approved
25,68565.2,748,201403.35,4,4.3,5719.68,88,approved
56,49854.3,727,174926.17,1,28.7,4133.67,71,approved
32,44816.96,767,99417.59,3,14.0,3608.56,71,approved
41,74857.09,401,134595.69,0,14.3,6347.25,27,manual_review
51,169654.81,682,330102.3,1,32.3,14453.27,81,approved
38,26804.94,681,115854.23,0,12.7,2156.62,78,approved
43,64178.58,714,93963.98,4,17.1,5587.89,73,approved
62,65053.16,580,131411.81,2,18.0,5659.66,59,approved
41,50012.77,637,111368.78,2,12.5,4246.38,67,approved
55,55239.57,849,213394.95,2,35.5,4722.04,100,approved
59,58549.34,736,179769.14,1,19.2,5078.98,88,approved
44,196284.75,802,487329.93,1,18.1,16542.9,82,approved
23,40003.47,691,100111.75,4,3.2,3232.89,50,approved
24,52057.42,628,171752.04,2,4.9,4374.23,67,approved
36,39699.34,734,70626.01,2,12.8,3234.3,80,manual_review
31,64544.44,719,174062.77,2,6.1,5503.7,67,approved
26,30412.64,384,60977.27,2,5.8,2444.22,0,rejected
61,119732.17,805,537670.77,1,31.2,10054.65,87,approved
60,135790.41,834,463195.67,3,27.9,11181.6,73,approved
38,72412.67,783,248483.28,3,5.4,6291.04,79,approved
23,67592.0,849,138315.47,2,5.0,5675.57,86,approved
24,43391.65,711,215470.2,1,2.3,3518.72,65,manual_review
65,54048.63,829,215839.74,2,23.0,4316.53,95,approved
54,57015.57,810,282187.33,2,23.3,4710.65,91,approved
38,32614.63,791,55960.83,3,14.0,2714.39,64,approved
43,187838.74,754,554508.49,2,18.4,15505.41,99,approved
40,51085.92,706,150530.69,3,21.9,4176.97,68,approved
25,25146.95,600,55367.13,4,6.3,2112.79,35,approved
33,59920.35,603,106638.77,4,3.9,5203.79,25,approved
57,165279.79,806,646684.41,2,28.5,13511.01,100,approved
29,48622.39,820,176415.74,0,9.1,4063.82,93,approved
40,48410.72,688,113308.22,2,13.0,4057.24,66,approved
35,44402.08,789,155147.09,2,9.4,3703.27,76,approved
33,55451.99,677,181397.61,1,10.1,4661.35,57,manual_review
55,56238.71,772,136360.23,5,19.9,4533.75,74,approved
62,53300.66,828,245277.08,0,27.3,4310.87,92,approved
37,58521.96,706,226769.49,1,8.0,5105.3,71,approved
32,183210.0,740,249368.34,2,5.5,15330.11,94,approved
49,194160.59,833,573508.99,2,9.2,16841.21,85,approved
46,68043.46,836,223786.3,0,17.9,5843.51,100,approved
28,31814.37,544,45309.14,1,4.8,2527.07,35,approved
63,129325.93,820,441642.69,4,40.0,10846.46,86,approved
64,128390.08,780,346167.33,0,34.5,10346.63,76,approved
36,141565.76,750,567778.33,0,14.3,11877.65,70,approved
27,31922.39,475,45199.52,2,6.1,2675.68,32,rejected
40,183607.59,790,800215.7,3,13.6,14973.74,83,approved
62,83269.53,823,208007.74,2,0.0,6630.66,97,approved
50,76915.7,753,204952.01,3,29.9,6231.82,35,approved
55,130697.88,812,492254.66,2,9.4,10419.57,80,approved
31,40379.62,717,138982.97,3,10.3,3336.08,76,approved
43,73184.16,586,154176.62,0,13.2,6093.91,48,approved
56,83739.5,703,187734.68,2,18.2,6695.18,68,approved
41,73756.4,677,202144.25,0,14.2,6375.47,79,approved
50,126861.99,782,457782.54,1,25.7,10503.32,90,approved
58,52014.55,848,212235.73,3,21.6,4226.5,100,approved
27,43048.99,737,161932.2,2,7.3,3518.6,88,approved
44,69491.83,494,147630.36,1,14.6,5681.61,37,approved
30,108190.98,708,292110.37,2,8.3,9159.73,69,approved
24,35657.88,729,91190.58,1,5.0,2885.04,87,approved
41,95565.67,815,279093.49,1,19.2,7777.16,98,approved
30,147353.47,680,531063.36,3,9.8,11948.99,63,approved
55,83059.99,835,159958.35,1,18.3,6852.35,88,approved
26,44094.54,793,179951.26,1,3.2,3690.26,94,approved
55,196276.6,808,459623.73,0,20.5,16814.43,100,approved
25,51163.49,423,151538.48,2,4.2,4387.57,27,manual_review
23,42405.04,601,38178.93,3,3.7,3586.03,40,approved
59,55676.57,828,110357.36,1,26.9,4717.95,100,approved
37,65826.05,717,125207.59,0,5.7,5364.52,72,approved
58,72569.19,657,330003.92,0,17.5,5996.27,58,approved
46,54550.09,762,183284.73,0,16.1,4657.03,95,approved
32,67192.71,705,156479.25,0,10.2,5607.84,81,approved
54,67094.08,797,251229.85,1,22.7,5396.59,99,approved
43,199850.62,793,859558.75,0,20.8,16142.8,95,approved
49,162940.17,781,524569.75,4,9.2,13498.48,58,approved
56,114992.54,764,398784.82,0,24.1,9820.44,84,approved
44,145436.53,785,440655.89,3,17.3,11647.57,81,approved
24,29510.79,785,89599.93,1,2.0,2395.05,81,approved
61,121017.54,760,240387.03,1,18.5,9883.41,87,approved
60,117072.56,745,415088.63,0,23.5,9895.81,79,approved
39,61057.79,634,91637.64,1,16.5,4924.91,60,approved
32,123714.11,738,323298.86,1,6.6,10501.64,78,approved
51,141356.19,686,421335.42,0,20.5,12109.55,85,approved
37,51139.79,682,176912.52,3,11.3,4071.88,70,manual_review
34,72753.21,762,222863.02,3,9.5,6355.72,83,approved
36,55428.87,775,184407.51,1,7.4,4601.82,73,approved
44,99841.26,847,281021.36,1,12.0,8595.15,100,approved
64,124503.12,695,215156.32,1,17.2,10798.65,60,approved
44,114431.13,784,370395.58,0,8.9,9812.66,80,approved
49,64864.26,756,222596.97,1,17.7,5193.5,96,manual_review
28,27032.9,842,138089.19,0,8.6,2274.35,99,manual_review
64,109290.84,801,211818.29,1,18.9,9257.29,98,approved
58,57657.12,593,142697.28,1,20.9,4975.22,47,manual_review
42,80013.52,827,360645.35,0,9.9,6415.88,98,approved
60,119336.16,596,306955.77,2,3.1,9841.7,54,manual_review
46,97588.37,757,275765.67,1,25.2,7775.73,96,approved
25,46412.37,775,149372.64,3,4.3,4013.23,69,approved
63,45751.38,791,107605.61,1,26.6,3628.03,96,approved
53,53287.84,346,154749.91,2,16.7,4496.87,0,approved
32,84419.09,759,305438.48,2,9.4,7253.41,86,approved
60,181987.38,817,708583.27,2,26.0,15921.88,95,approved
34,75882.26,750,203026.74,2,13.1,6470.1,90,approved
58,82063.65,771,156931.8,0,7.6,6978.97,94,approved
24,56383.51,674,191132.06,0,2.9,4621.8,80,approved
46,68631.13,702,160009.12,2,11.0,5501.91,48,approved
56,97730.69,752,176297.91,0,24.8,8321.39,76,approved
47,95185.27,757,299731.8,2,16.3,7843.34,86,approved
43,50532.63,731,196849.1,1,11.1,4007.36,77,manual_review
31,167991.29,681,672530.62,2,7.0,14524.17,44,manual_review
65,182746.19,804,464263.03,0,17.3,14646.24,89,approved
46,97884.47,781,213590.65,1,19.5,7813.42,100,approved
55,177940.67,734,712146.75,3,23.3,14089.89,72,approved
43,76890.35,762,449683.28,2,10.2,6156.11,80,approved
43,120112.33,706,411704.02,0,23.3,9522.74,96,approved
58,120211.32,715,148333.02,1,29.2,10502.96,84,approved
55,69906.44,777,321617.1,1,27.2,5811.91,97,approved
56,163593.15,774,474243.99,2,37.2,13957.33,74,approved
47,95487.94,766,322846.08,1,22.2,7836.3,82,approved
59,85114.57,791,175717.4,2,9.2,6849.62,80,approved
34,80497.32,300,217771.12,0,8.8,6773.66,0,manual_review
50,176190.81,675,576584.31,1,11.6,14533.92,74,approved
29,47687.18,436,101832.64,2,4.1,3902.45,18,approved
35,67057.8,694,276391.76,0,14.0,5500.49,81,approved
43,71696.35,761,388110.19,0,11.4,5848.37,93,manual_review
55,53434.23,781,224534.08,1,26.4,4675.45,88,approved
58,157944.83,767,405631.42,0,37.8,13452.37,99,approved
29,25876.74,596,67079.46,2,9.6,2159.87,45,manual_review
54,179995.79,807,522084.58,3,29.9,14723.73,84,approved
41,70233.85,816,362873.59,1,14.7,5975.3,86,approved
42,45325.72,774,113653.38,0,15.0,3782.38,91,approved
22,28688.22,328,86016.46,0,1.3,2388.94,11,rejected
55,162676.12,738,380909.04,2,33.7,13705.26,97,approved
56,68274.49,818,343927.53,1,23.5,5541.75,95,approved
52,94827.37,741,154993.84,2,34.0,8129.8,81,approved
31,63557.5,748,179216.01,1,10.3,5469.66,92,approved
63,96589.72,752,206461.74,0,9.4,7698.71,98,approved
37,39452.07,595,78310.81,0,12.0,3182.62,74,approved
64,166867.21,764,753217.23,1,19.1,14117.21,85,approved
38,69188.78,792,123069.56,0,17.7,5787.47,92,approved
54,93745.6,583,141578.44,1,15.2,7732.12,50,approved
59,67901.63,324,131355.38,2,35.4,5780.57,0,manual_review
42,52709.42,827,111591.33,2,15.6,4382.67,79,approved
38,110149.53,822,202395.93,2,13.4,9311.09,100,approved
24,37793.07,702,65281.49,1,2.7,3154.07,54,approved
47,118078.71,796,470060.85,3,24.0,9592.3,90,approved
26,35107.25,606,101089.28,2,5.7,2922.22,57,approved
51,55201.03,760,187704.49,0,25.0,4759.78,78,approved
28,27792.0,794,101105.98,2,6.6,2306.87,93,manual_review
24,31729.59,691,101150.41,1,3.9,2693.33,72,manual_review
24,31384.5,403,46986.66,1,6.0,2491.65,11,rejected
53,59265.13,823,230281.46,2,20.4,4748.23,96,approved
41,118811.86,781,428013.52,3,15.6,10261.9,74,approved
32,50675.18,690,103816.1,2,7.1,4311.04,72,approved
59,135517.64,781,649606.44,0,15.7,10959.63,64,approved
32,176668.15,745,319947.05,3,5.6,14224.23,63,approved
52,118827.86,726,507908.81,2,23.2,9469.06,79,approved
48,94641.51,755,391271.42,0,13.7,7931.29,52,approved
35,53452.58,784,106495.85,2,13.8,4263.79,72,approved
22,33792.51,594,63142.9,2,3.2,2781.27,51,approved
50,70929.34,785,256831.71,0,22.4,6051.12,75,approved
43,79707.46,764,177331.89,2,25.0,6470.64,89,approved
62,46993.56,705,99486.8,2,22.5,4106.15,76,approved
51,72558.87,582,157437.22,3,24.8,5852.47,31,approved
34,112027.42,745,359683.05,5,4.9,9017.3,86,approved
49,182879.07,766,882062.7,2,10.4,15330.85,86,approved
22,82783.18,790,329642.87,0,3.0,6802.55,100,approved
38,84191.3,740,124798.37,1,17.5,7326.73,80,approved
37,27330.14,762,120494.91,1,8.5,2261.93,80,manual_review
35,64741.82,835,127562.03,2,12.7,5256.44,97,approved
44,52745.43,667,122070.37,2,26.0,4403.87,68,manual_review
42,70153.2,667,91366.82,2,18.7,5558.75,50,manual_review
64,64624.31,767,178231.71,0,25.8,5496.24,88,approved
55,69631.06,797,197121.66,1,14.3,5714.71,86,approved
53,126603.46,721,601363.46,1,23.7,10920.47,76,approved
63,113276.45,817,448277.63,1,14.9,9317.11,100,approved
51,121703.16,795,535210.44,2,20.5,10092.39,100,approved
57,84478.69,809,324881.55,1,13.5,6828.24,79,approved
50,135580.51,849,395791.8,4,28.6,11703.03,79,approved
56,100445.74,826,498105.0,0,24.6,8340.33,100,approved
42,79266.23,842,235289.46,2,19.6,6684.3,87,approved
41,81972.98,680,314937.44,0,13.6,7123.94,76,approved
25,31312.92,641,71495.65,1,5.4,2636.13,78,approved
55,137655.79,762,318767.54,0,22.3,11643.73,79,approved
44,42008.65,754,71526.31,0,11.3,3558.46,73,approved
36,169678.28,845,461257.46,4,8.1,13629.11,78,approved
48,69104.73,776,319028.43,2,18.1,5836.05,84,approved
34,54885.11,679,137273.01,1,11.4,4416.58,73,approved
54,82886.84,843,410876.45,1,22.7,7219.04,92,approved
22,54556.53,563,190111.29,3,3.6,4766.36,28,manual_review
40,161973.66,825,297748.57,1,15.1,13239.08,100,approved
51,126525.03,841,595425.43,2,14.5,11013.19,96,approved
39,79506.56,766,476186.19,1,14.0,6340.68,77,approved
24,39232.53,771,68987.38,1,5.0,3374.98,99,approved
26,84402.62,619,96222.77,0,4.6,6980.38,72,approved
25,44788.97,611,128290.75,3,6.6,3909.77,66,approved
63,138745.19,832,667911.83,3,13.5,11520.13,86,approved
39,199027.21,782,972520.54,5,11.4,16236.45,73,approved
35,119564.2,819,432780.17,1,10.4,9859.96,89,approved
38,52947.95,750,222822.44,1,10.0,4609.71,100,manual_review
51,130192.72,803,520912.23,1,22.2,11150.88,99,approved
51,114992.24,818,614596.93,2,19.5,9192.75,89,manual_review
53,103998.05,773,223623.26,1,25.1,8898.36,91,approved
35,78530.16,806,427019.8,4,14.1,6626.85,73,approved
46,85815.55,831,347259.08,3,9.5,7485.26,68,approved
43,157989.17,832,713265.73,3,11.7,13300.14,95,approved
64,58992.87,330,104985.81,1,18.5,5152.63,0,rejected
65,80741.6,752,235772.29,3,10.8,6817.53,88,approved
37,178591.16,822,681036.55,1,15.5,14340.79,91,approved
29,35385.64,838,72394.54,2,9.1,2831.32,92,approved
47,105960.63,745,337175.3,2,18.5,9181.98,93,approved
38,124807.76,781,304555.16,3,12.5,10786.16,64,approved
48,81739.13,779,148635.12,1,17.8,6513.51,78,approved
28,62928.61,764,133723.08,2,4.3,5236.86,80,approved
58,135393.42,745,256538.61,2,18.8,11766.92,71,approved
24,26418.68,817,86189.5,0,2.3,2114.37,94,approved
36,93380.28,803,360497.5,2,10.0,8107.61,100,approved
52,123507.31,845,244632.14,1,33.0,10519.72,86,approved
51,63456.13,733,210655.58,3,19.2,5295.79,80,approved
63,189565.56,648,171144.96,2,19.0,15883.22,52,approved
38,50548.99,800,244701.36,1,14.0,4251.78,92,approved
30,112414.14,765,404583.66,4,5.3,9190.18,88,approved
61,83077.48,813,213132.64,0,16.4,7169.0,98,approved
44,57099.51,675,240092.18,0,10.6,4637.76,71,approved
48,80904.66,749,109681.57,0,18.1,6619.29,73,approved
57,51589.87,624,61223.79,1,29.7,4438.11,60,approved
32,30940.69,731,81772.92,2,9.5,2508.89,87,approved
27,33353.73,663,87847.94,0,4.3,2770.64,82,manual_review
61,62905.89,661,217859.73,1,21.0,5396.61,61,approved
62,138472.69,741,335331.38,2,39.7,11616.39,63,approved
62,58589.96,778,200676.2,1,23.8,5120.47,76,approved
23,52842.28,818,210663.78,2,3.5,4246.62,100,approved
26,70571.51,695,179014.5,2,4.5,6165.83,74,approved
64,139153.46,775,293541.5,3,29.0,11596.93,74,approved
39,55438.12,761,268030.48,2,11.9,4794.58,78,approved
26,78022.08,768,117206.45,2,8.0,6537.66,87,approved
23,26809.71,659,69704.82,2,5.0,2180.31,66,approved
37,27440.37,622,75688.99,2,12.3,2365.25,58,manual_review
59,130673.21,755,533798.15,1,29.0,10773.28,93,approved
44,88593.94,647,112681.19,2,26.0,7045.09,60,approved
52,45631.32,697,100463.16,1,29.5,3726.54,82,approved
32,37932.99,430,109577.5,0,9.9,3225.74,10,rejected
38,73290.32,845,299385.3,2,10.6,6230.12,100,approved
28,25397.38,726,71639.2,3,3.2,2201.77,59,manual_review
39,63938.02,839,111870.12,0,16.4,5105.84,100,approved
65,139793.1,704,514193.09,3,16.7,11412.04,71,approved
25,40117.82,677,112662.72,0,3.1,3222.67,85,approved
43,66456.08,768,106268.26,2,14.8,5739.76,84,approved
55,86009.96,673,188210.71,1,34.7,6845.03,70,approved
53,125206.31,787,223547.1,2,15.4,10477.95,85,approved
22,29951.82,720,69464.26,2,2.3,2435.7,83,approved
58,137995.05,801,360499.96,0,17.8,11933.58,75,approved
54,50668.71,727,112532.2,3,29.7,4316.9,61,approved
50,167039.94,640,269783.77,4,22.5,13745.67,47,approved
36,66240.87,828,155114.9,1,10.0,5685.77,89,approved
58,78012.74,711,241388.71,0,25.7,6513.33,49,approved
41,121551.54,785,471996.87,3,19.5,10288.25,82,approved
54,143799.02,649,344068.41,4,27.2,12474.88,76,approved
52,87304.94,755,360498.16,1,14.9,7067.14,80,approved
27,75836.8,775,289149.52,1,7.2,6253.48,85,approved
23,38229.72,754,139086.96,2,2.7,3334.3,79,approved
52,82644.16,748,311268.54,0,22.8,6705.73,100,approved
44,64864.16,715,169322.82,3,10.1,5306.74,48,approved
25,34301.25,634,32297.35,1,3.0,2789.08,55,manual_review
25,36581.15,823,120672.7,1,3.5,3044.78,83,approved
43,139126.29,840,413194.06,2,15.7,11890.84,88,approved
48,179924.28,797,661555.9,1,19.7,15697.14,100,approved
34,75138.88,743,251537.03,0,12.3,6270.95,82,approved
53,57586.35,757,94341.74,3,17.8,5014.9,65,approved
50,80429.4,765,142299.5,0,29.5,6658.48,95,approved
54,66980.59,733,143348.98,0,32.7,5587.18,84,approved
53,92009.51,783,423660.05,1,22.5,7452.6,99,approved
49,75616.36,840,281862.5,1,8.4,6256.74,100,approved
54,120392.13,745,449132.73,3,19.5,10013.37,85,approved
25,77240.37,759,245865.39,1,5.1,6488.04,60,approved
53,90151.79,714,210134.62,1,21.8,7875.91,72,approved
54,166358.62,694,451347.21,1,20.3,13199.52,86,approved
22,38445.08,721,82490.92,2,0.9,3154.01,89,approved
61,182547.91,702,981239.94,1,13.4,15299.77,71,manual_review
30,190144.45,802,762851.61,2,3.7,15513.45,88,approved
22,41582.69,603,99274.87,0,3.8,3381.35,61,manual_review
31,66735.03,833,217991.91,1,4.9,5451.06,99,approved
37,69551.75,791,217919.94,3,12.2,5531.68,80,approved
41,180049.32,816,507427.67,0,18.2,15583.09,97,approved
27,27915.38,547,62801.19,2,6.9,2250.29,41,manual_review
42,54809.28,712,238843.17,3,4.2,4535.75,85,approved
42,66586.27,754,314191.98,0,11.6,5675.92,76,approved
60,116202.89,708,227541.6,1,19.1,9615.39,60,approved
62,59859.19,800,191592.38,3,17.4,5236.2,98,approved
65,78887.95,775,265460.32,1,22.9,6612.55,76,approved
31,67365.03,698,281497.66,1,4.6,5531.58,71,approved
42,148320.53,756,454465.86,0,10.8,12251.96,83,approved
26,44268.33,700,119950.3,2,4.2,3869.34,70,manual_review
63,102916.97,777,356844.76,2,29.8,8995.61,100,approved
42,189408.22,806,696901.36,2,16.7,15305.53,99,approved
48,117533.09,755,514603.55,1,15.4,10038.33,90,approved
22,41915.12,805,129477.62,0,2.1,3338.82,100,approved
59,58838.29,693,224575.55,0,30.8,4669.01,76,approved
40,76028.85,683,212717.61,2,14.4,6296.34,82,approved
36,50020.25,778,132131.72,1,10.2,4235.47,100,approved
30,82091.38,683,271855.59,0,4.9,6849.56,73,approved
35,53486.94,780,217826.61,2,15.5,4546.74,88,approved
43,53773.68,722,132168.71,0,13.2,4318.55,71,approved
24,41809.09,619,89267.55,3,5.1,3379.92,55,approved
30,53563.22,719,120355.69,0,12.0,4591.63,67,approved
51,59669.79,784,254023.23,1,22.9,5141.33,93,approved
62,132937.57,831,495042.93,0,22.3,10814.9,92,approved
32,55401.51,680,200187.43,2,7.2,4578.2,70,approved
27,32934.31,601,75642.8,1,7.4,2825.69,56,manual_review
61,196088.77,822,756092.43,1,33.9,16098.58,97,approved
51,192189.68,719,577288.65,1,14.6,15684.35,81,approved
42,67366.92,790,297988.33,1,14.1,5705.3,91,approved
23,33834.02,651,120810.78,0,3.9,2711.63,64,manual_review
50,189050.76,649,605378.63,0,17.6,15199.98,50,approved
59,135089.01,796,390881.65,0,8.5,11409.62,100,approved
27,35787.26,687,113168.29,3,4.6,2909.61,76,approved
56,143482.51,781,516906.47,0,24.0,12496.94,90,approved
63,181293.63,677,663852.6,0,28.1,15725.43,55,approved
32,29214.35,762,90795.5,2,3.6,2543.7,86,approved
46,64572.42,401,207829.49,3,9.2,5455.75,0,manual_review
34,54332.29,663,176157.69,1,8.5,4615.12,73,approved
35,50133.94,685,171562.45,0,11.1,4237.85,65,manual_review
49,126980.55,795,434112.98,4,21.4,10899.21,82,approved
28,26068.54,668,93504.37,2,5.8,2089.56,70,approved
54,45829.43,823,113448.41,2,15.6,3820.69,100,approved
61,197538.72,683,677847.92,2,24.2,16037.34,57,approved
55,103902.82,820,453465.64,4,23.9,8328.39,90,approved
53,177619.61,764,594043.7,1,22.0,14689.85,81,approved
45,178949.89,709,323246.51,3,17.5,15637.79,80,approved
26,36065.22,661,64730.11,1,4.0,2862.52,59,manual_review
33,45540.5,810,218359.66,0,2.3,3972.29,86,manual_review
29,28161.55,300,31409.7,0,6.5,2299.22,2,manual_review
28,32307.46,761,68596.89,3,6.9,2784.28,69,approved
30,66629.3,842,157037.94,0,6.1,5318.29,100,approved
27,46501.26,826,246886.51,1,5.6,3762.41,93,approved
63,54934.8,705,114606.07,2,10.1,4551.61,87,approved
51,61552.99,442,184759.39,2,18.6,5249.97,18,manual_review
53,62137.29,321,203050.77,0,26.8,5032.35,10,manual_review
59,80646.63,824,421997.73,2,23.3,6552.12,98,approved
35,63486.78,823,115743.13,2,4.0,5397.83,83,approved
57,50319.3,688,180743.42,3,20.2,4152.88,71,approved
25,37242.46,390,56123.6,3,2.8,3033.33,34,approved
26,35767.63,404,75007.26,1,0.0,2965.44,12,rejected
48,177224.62,755,578347.31,4,19.6,14257.96,65,approved
43,158813.66,758,476055.39,2,15.2,13571.49,100,approved
51,62915.29,719,240030.13,2,23.8,5288.35,80,approved
65,82968.55,704,154226.64,1,22.6,7050.52,73,approved
37,75843.93,743,338157.45,3,18.6,6499.59,84,approved
31,45438.31,805,152467.08,0,8.5,3973.23,83,approved
52,194095.43,789,381536.32,0,26.4,16108.03,88,approved
50,194509.05,733,438192.21,2,18.0,16834.69,76,approved
62,39508.11,640,61757.01,0,0.0,3310.27,59,manual_review
59,139498.12,731,581260.65,1,20.2,11226.64,71,approved
51,104611.11,694,305193.83,3,15.0,8594.25,50,approved
56,50553.43,805,131734.27,0,21.1,4037.31,100,approved
33,70545.35,667,201898.15,2,9.1,5976.06,55,approved
54,81878.96,731,149364.92,1,20.5,7042.06,88,approved
64,79340.61,673,258410.54,1,15.8,6920.05,68,approved
35,42504.42,368,95660.01,0,12.4,3512.31,33,approved
50,114612.5,715,150107.77,0,15.5,9473.84,82,approved
61,82447.7,673,225142.7,2,27.4,6899.48,62,approved
22,33308.73,630,52560.97,3,1.9,2704.93,59,approved
51,136410.47,717,587192.4,5,22.5,11106.56,66,approved
