age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
25,26203.5,768,68969.81,1,3.2,2145.34,57,approved
30,84026.85,487,80712.46,1,5.4,7140.11,25,manual_review
32,93926.97,821,201535.48,2,7.0,7777.5,87,approved
23,80706.44,773,286975.21,2,2.6,6824.11,96,approved
52,63209.09,576,88427.12,2,23.3,5250.49,44,approved
45,48591.8,773,85846.27,1,20.1,4180.87,75,approved
52,79799.21,703,146756.23,0,20.0,6654.0,75,approved
52,198130.57,808,899642.91,1,12.9,16440.18,100,approved
53,53264.68,676,214293.71,2,22.8,4247.74,73,manual_review
22,51679.8,546,138674.23,2,0.6,4321.34,69,approved
45,106936.55,751,422524.66,0,18.0,8749.08,76,approved
29,25620.32,719,97971.02,3,6.0,2148.93,74,manual_review
31,158274.93,685,580912.03,2,3.9,13325.54,97,manual_review
51,74357.44,696,181144.69,0,29.8,6053.62,76,approved
61,121557.96,693,380186.31,3,13.5,9981.9,71,approved
51,124653.27,837,221270.28,0,19.3,10310.95,90,approved
27,32799.8,642,47950.28,4,6.2,2752.97,59,approved
53,103226.14,681,219031.47,1,21.1,8681.16,71,approved
54,49486.92,756,121919.38,3,11.0,4096.85,71,manual_review
49,45849.8,775,164296.14,3,31.0,3811.79,68,approved
39,69417.62,776,355635.98,1,13.6,5828.6,89,manual_review
64,52023.27,680,148384.28,0,30.1,4158.31,75,approved
34,70323.06,640,98854.58,0,7.9,6075.36,65,approved
28,38159.66,603,100876.0,3,7.3,3035.35,66,approved
60,180519.35,770,887526.35,1,32.0,15563.88,100,approved
30,169334.98,794,578370.61,2,7.6,14535.35,92,approved
26,56307.78,706,280071.9,2,3.1,4841.47,70,manual_review
37,95924.92,712,281536.95,1,13.6,7622.75,72,approved
23,36710.0,755,168564.28,2,1.3,2942.64,88,approved
53,179584.81,802,731929.83,4,23.1,14537.11,75,approved
36,67542.77,794,284181.97,1,13.5,5796.92,90,approved
34,58447.44,823,164232.91,3,8.9,4998.17,89,approved
58,194684.38,796,570366.19,0,37.5,16280.32,100,approved
57,105368.31,710,306222.14,1,24.5,8704.83,73,approved
59,50117.64,734,140792.04,0,22.7,4320.23,70,approved
22,31175.72,481,78264.03,0,2.2,2590.8,35,rejected
49,178929.95,783,643748.72,0,28.4,15347.42,75,approved
64,111244.26,810,427979.04,4,24.0,9027.0,80,approved
42,193198.68,800,619869.09,0,19.1,15810.29,92,approved
37,55845.31,780,213515.0,2,13.1,4786.66,71,approved
51,106883.16,712,379319.93,3,22.8,8767.93,79,approved
43,29634.38,734,143664.2,2,7.8,2528.28,81,approved
30,72677.4,693,121680.51,1,4.0,5826.05,67,approved
41,50563.09,742,81750.1,2,11.4,4398.42,59,manual_review
54,101977.11,738,339602.8,2,19.2,8775.1,73,approved
44,27042.8,574,29485.94,0,12.9,2323.72,55,approved
62,55595.07,691,150279.18,1,16.6,4410.56,65,approved
28,39572.02,767,182487.11,1,6.6,3277.57,100,approved
41,135135.36,742,528278.93,0,16.0,11360.84,93,approved
48,150543.73,847,434541.01,1,20.9,12998.89,92,approved
46,173795.54,672,214460.26,1,7.2,13771.48,64,approved
51,170697.4,760,463719.83,2,17.1,14081.65,90,approved
54,105840.72,849,299954.49,2,32.7,9221.64,100,approved
34,130037.91,753,608304.62,0,8.2,10972.73,89,approved
65,85428.64,775,353595.96,4,31.7,7120.76,51,approved
37,82197.25,797,291992.12,2,15.1,6508.76,95,approved
63,45204.12,733,67106.08,1,25.2,3682.74,74,approved
39,45386.4,586,48281.84,0,9.8,3730.06,60,approved
61,162605.05,790,523881.62,4,25.8,13484.68,78,approved
23,34400.71,819,103510.3,3,2.0,2981.4,61,manual_review
31,57123.71,749,173199.71,0,8.5,4832.89,82,approved
48,46636.19,756,65822.34,2,27.3,3828.07,100,approved
33,25695.65,788,60051.24,3,10.8,2186.88,93,approved
47,61463.82,736,239032.14,0,18.0,5012.11,94,approved
45,47886.66,736,111482.76,0,18.6,3867.06,62,manual_review
52,54577.27,721,132736.36,2,11.7,4410.29,95,approved
47,123765.16,796,315217.02,2,12.7,10218.25,76,approved
34,81094.57,324,104957.22,0,4.4,7047.69,0,manual_review
53,132443.35,812,588508.14,1,24.4,11047.8,97,approved
40,57546.4,821,254307.9,1,12.4,4976.39,100,approved
41,36168.89,759,83223.65,1,10.4,2986.52,63,approved
41,73233.16,711,334716.53,0,16.7,6064.91,78,approved
52,116046.89,692,352227.53,1,23.5,9870.02,44,approved
50,162204.07,689,782108.99,3,22.2,13097.28,52,manual_review
24,54356.7,754,189026.11,0,3.9,4513.21,65,approved
22,43076.28,589,93686.25,1,2.0,3660.44,61,approved
49,198831.93,676,387187.83,2,4.8,16956.15,54,approved
29,31070.31,437,44810.75,1,5.8,2536.55,8,approved
59,108825.79,844,182473.5,3,34.6,9135.64,87,approved
61,67650.52,788,263171.4,1,23.7,5671.31,73,approved
38,69802.51,400,117251.42,1,9.4,5665.35,14,approved
38,52088.68,793,121744.05,0,7.8,4492.83,94,approved
50,75083.73,525,137207.97,0,21.7,6336.54,40,approved
60,160976.91,771,616558.75,1,19.6,12870.06,63,approved
55,147273.88,793,672627.06,2,24.8,12175.96,100,approved
61,96448.11,807,187275.34,4,29.1,7854.74,91,approved
28,27237.93,731,112016.91,1,5.0,2195.85,63,approved
59,57250.63,683,139688.8,3,18.0,4709.03,58,manual_review
57,187435.24,768,700739.11,1,14.0,16286.02,95,approved
33,65113.97,785,227488.78,0,6.9,5563.07,88,approved
39,100583.42,700,379073.99,1,17.1,8081.6,74,approved
31,68082.33,377,123766.3,0,10.7,5492.9,20,manual_review
26,63531.49,474,124465.42,1,3.6,5414.72,43,approved
38,43852.68,749,142987.27,0,14.9,3791.17,72,approved
61,84141.54,848,434565.87,2,20.2,6832.06,95,approved
48,187330.18,773,821440.14,2,24.1,15013.17,90,approved
44,65469.03,700,266324.75,0,19.7,5448.93,58,manual_review
63,63805.24,823,176324.4,4,29.9,5123.46,89,approved
25,32186.49,712,46751.55,1,5.5,2798.17,76,manual_review
48,170666.85,848,529853.99,1,12.6,13810.76,83,approved
58,168356.56,844,743807.88,2,18.4,13333.01,90,approved
64,124244.78,770,418801.98,1,39.4,10009.16,100,approved
28,44204.54,844,199495.4,3,4.7,3668.47,100,manual_review
38,167834.46,835,778852.6,5,15.0,14230.68,91,approved
41,82588.45,723,305091.28,2,14.8,6825.89,65,approved
44,93570.37,631,98194.61,0,15.7,8175.99,61,approved
49,109884.97,747,485186.74,0,22.6,9551.67,72,approved
34,123647.91,632,366139.55,2,6.7,10360.47,32,approved
46,127089.05,692,440113.99,0,14.9,11037.8,67,manual_review
50,80125.2,773,425303.03,1,21.8,6617.66,88,approved
33,34002.52,780,116943.24,1,9.1,2860.56,92,manual_review
33,145024.74,795,493005.68,4,5.7,11701.34,69,approved
39,45352.21,493,81413.05,0,8.0,3733.07,43,manual_review
51,66086.98,737,167630.67,4,22.1,5499.92,65,approved
45,83677.02,695,202095.42,3,22.4,6676.39,59,approved
57,199073.72,743,377951.79,2,30.6,16026.86,83,approved
60,32156.15,677,84437.44,1,2.3,2730.0,58,approved
40,84428.92,687,172227.15,1,9.8,6832.63,74,approved
32,181275.86,792,708180.51,0,4.1,15463.86,84,approved
41,147703.9,773,562386.64,3,20.6,11835.41,77,approved
59,174747.97,849,392359.4,3,20.7,15187.05,100,approved
65,161969.57,760,638998.23,2,15.9,13969.59,81,approved
44,29468.49,603,66007.58,0,11.2,2484.36,64,approved
41,128054.05,733,526814.85,1,19.2,10505.35,80,approved
41,45771.03,650,148929.33,0,5.8,3732.99,54,approved
59,67108.23,603,162161.31,0,9.9,5371.89,56,approved
23,28541.77,463,102268.21,1,2.2,2342.33,33,rejected
26,44542.99,633,99246.68,3,4.8,3804.35,57,approved
47,98591.39,685,416784.06,0,13.0,8424.56,56,approved
48,52751.17,791,175080.02,2,12.7,4337.69,81,approved
28,64855.05,718,152300.06,0,9.1,5266.35,72,approved
25,35489.92,643,42380.0,1,4.6,2928.18,57,approved
50,68539.99,571,234495.33,1,20.3,5843.03,46,approved
51,99627.6,822,229666.67,3,19.2,8463.67,92,approved
27,41060.53,690,61781.48,4,4.7,3473.44,79,manual_review
44,107936.0,793,456190.11,2,16.2,8864.43,100,approved
24,66135.82,670,225100.32,0,4.3,5363.53,67,manual_review
41,33928.54,758,77614.99,1,10.5,2769.4,92,approved
51,176224.35,777,328217.04,1,23.3,14138.16,85,approved
61,136618.59,607,484661.17,1,26.5,11223.77,56,approved
48,93918.24,749,248799.11,1,10.2,8193.76,73,approved
46,60090.17,529,176397.32,3,12.4,5050.4,58,manual_review
28,30503.35,634,85707.28,0,5.3,2462.53,43,approved
22,72349.0,703,142124.56,0,3.2,6186.05,79,approved
23,32424.52,797,41058.91,2,1.7,2679.01,82,approved
34,57243.86,812,184869.98,0,13.1,4911.95,88,approved
54,58152.6,821,290614.82,1,24.6,4780.27,99,approved
53,133777.83,749,524425.3,2,14.8,11512.25,70,approved
44,133374.07,703,560890.94,1,16.5,11405.38,72,approved
47,56767.47,458,70608.53,1,16.1,4918.92,26,manual_review
24,70312.8,684,79700.55,2,4.5,6147.93,68,approved
59,62382.21,749,193985.75,1,19.6,5234.85,75,approved
29,51939.36,702,217241.95,5,4.5,4509.95,67,approved
50,45036.41,696,184021.51,0,14.9,3653.2,77,manual_review
55,137083.96,785,554441.57,4,17.8,11291.16,80,approved
64,78024.25,433,251857.43,2,16.1,6213.56,13,manual_review
34,58263.02,711,255050.6,1,11.7,5072.16,86,approved
28,28031.9,737,87340.81,2,7.8,2276.87,66,manual_review
35,78591.19,747,277004.3,1,11.2,6821.28,78,approved
50,144364.37,765,627539.31,2,11.4,12478.11,88,approved
25,46394.92,841,211856.62,1,3.6,3995.28,100,approved
45,192295.1,812,477853.85,1,21.5,15981.94,78,approved
35,73444.86,747,230208.11,4,6.6,5949.56,69,approved
60,53686.33,687,84235.82,0,29.5,4453.46,68,approved
56,194535.74,776,666027.59,0,19.1,16320.72,76,approved
59,70208.33,605,165274.93,1,14.3,5849.65,41,manual_review
27,42596.59,593,66180.67,1,4.8,3436.2,54,approved
57,86988.16,670,276173.0,4,20.4,6904.24,59,approved
56,193507.37,702,379923.18,0,15.5,16517.98,65,approved
29,35083.14,690,173651.85,2,3.9,2942.25,81,approved
38,56203.71,644,161760.91,2,6.6,4465.34,62,approved
33,39823.58,686,118245.58,2,5.3,3359.42,65,approved
63,172426.02,762,229406.36,1,36.5,14435.2,86,approved
65,132666.66,763,417542.64,0,24.1,10883.11,82,approved
54,186859.55,720,688258.39,0,28.2,16071.7,89,approved
48,159377.37,711,516464.48,1,30.0,12900.08,83,approved
40,78847.18,826,442961.91,1,14.0,6372.91,95,approved
62,191862.04,704,694434.55,1,39.9,15671.07,70,approved
29,49900.57,610,78850.92,0,7.2,4261.15,74,manual_review
29,69394.87,716,176108.67,2,5.7,5693.19,72,approved
58,61132.5,588,70558.44,0,29.6,5345.91,53,approved
26,43906.05,767,192538.31,2,4.6,3824.31,78,approved
54,51984.16,689,208025.15,3,22.0,4248.68,76,manual_review
64,103198.94,468,183581.56,0,10.0,8350.77,32,approved
24,63198.43,781,116353.98,1,3.2,5497.59,98,approved
44,31980.99,728,71013.83,0,8.6,2724.45,63,approved
47,121516.84,697,672601.25,0,21.6,9761.8,56,approved
55,60318.57,790,164361.88,0,33.8,5087.24,90,approved
62,64645.69,791,277551.25,2,11.3,5425.39,78,approved
59,124635.98,789,500846.31,2,25.7,9902.44,94,approved
41,57817.63,766,144689.71,1,16.2,5045.62,67,approved
23,81070.89,778,265328.06,2,3.1,6430.25,90,approved
29,77322.54,844,270801.31,1,4.3,6166.91,71,approved
41,197332.18,780,361969.94,0,17.7,16155.75,84,approved
40,173972.13,689,643443.33,1,15.6,14799.21,64,manual_review
40,55365.48,763,276299.61,1,8.2,4633.29,71,manual_review
22,38813.32,583,121314.27,0,1.5,3125.84,42,manual_review
32,58328.69,768,136042.65,2,7.4,4873.74,91,approved
41,117787.25,797,216810.9,1,8.9,10259.07,92,approved
26,36778.82,813,101735.36,0,4.1,3099.23,87,approved
23,60751.81,698,212786.67,3,2.1,4958.32,69,manual_review
61,104923.18,820,568657.1,0,10.6,8425.21,94,approved
22,40786.9,846,171780.28,1,3.2,3345.37,100,approved
58,122018.31,848,277468.48,1,23.0,9784.59,91,approved
37,80991.27,783,259245.3,4,15.6,6659.74,82,approved
50,150970.81,836,469273.52,1,12.9,11982.66,100,approved
34,82231.53,827,387751.64,3,15.0,6622.6,77,approved
62,129897.95,845,385700.14,0,33.1,10557.36,100,approved
49,71865.77,748,312236.81,1,16.0,6052.13,78,approved
45,192580.85,784,549481.16,1,23.7,16800.82,85,approved
29,41284.64,748,137835.21,0,1.7,3415.09,95,approved
22,42696.9,672,96954.46,3,3.0,3660.22,60,approved
52,159067.96,807,800474.57,1,13.2,13184.69,91,approved
24,42465.17,758,105494.12,1,3.5,3420.9,94,approved
33,26429.01,844,76557.59,0,9.8,2161.09,92,approved
43,149595.93,744,216864.25,1,19.1,12762.28,85,approved
42,127144.79,698,302391.83,0,14.0,10810.77,79,approved
62,114779.77,689,463508.31,1,25.2,9890.07,72,approved
41,125141.7,840,673260.45,1,17.9,10813.5,75,approved
31,54940.74,711,216079.72,1,12.8,4760.51,66,manual_review
57,103339.39,781,469343.17,2,14.7,8530.57,75,approved
29,37809.04,592,53505.17,1,7.0,3162.83,67,approved
37,167411.24,813,662478.2,0,13.4,14637.19,88,approved
36,47203.89,796,75064.74,3,14.9,3964.99,77,approved
54,156993.95,773,854602.97,1,24.2,13402.66,78,approved
52,76562.44,456,114852.19,0,15.8,6544.29,43,approved
47,182697.99,764,564351.82,3,21.0,14699.82,79,approved
50,81241.41,826,216303.19,2,20.6,6734.08,100,approved
58,125515.06,769,641568.74,1,17.5,10103.7,93,approved
30,66662.11,769,163544.64,2,10.2,5709.78,89,approved
56,56851.52,717,242932.2,3,19.3,4967.36,54,approved
42,70263.24,461,132279.45,0,7.3,5884.97,34,approved
22,49999.13,673,120413.44,0,2.5,4107.33,82,manual_review
65,86275.67,684,134070.44,3,31.1,6909.89,76,approved
44,93421.54,759,224913.18,1,22.8,8152.17,97,approved
51,143194.92,808,366487.81,2,18.8,12347.38,89,approved
35,64589.52,810,204837.48,3,8.8,5311.52,87,approved
29,40180.24,773,74051.41,4,8.2,3389.74,83,approved
46,170769.95,685,542482.19,0,18.1,14171.55,52,approved
48,148120.57,594,445736.49,2,29.3,11924.04,46,approved
23,45225.68,629,72083.28,2,3.4,3900.86,47,manual_review
58,157032.77,785,290344.71,2,26.6,13109.67,86,approved
37,57144.56,678,123656.58,0,8.7,4536.1,64,approved
31,57397.62,706,159727.21,0,8.2,4964.5,68,approved
35,63050.78,717,82787.65,3,13.2,5067.36,52,approved
42,81647.44,823,242833.71,0,18.3,6815.47,95,approved
28,32442.06,425,77928.1,1,8.8,2678.78,39,manual_review
51,122846.18,743,184711.57,1,25.1,9816.75,90,approved
47,47567.41,785,150114.57,1,8.6,4140.07,89,approved
33,27002.86,691,43241.15,1,13.3,2162.8,89,approved
30,26584.84,639,51390.51,3,8.0,2168.52,56,approved
53,77705.7,710,179267.44,3,17.2,6179.23,76,approved
46,150090.17,836,354788.4,0,28.0,12844.95,95,approved
26,82282.99,711,229628.82,2,3.3,7024.81,70,approved
23,26911.8,711,89845.98,1,1.8,2160.67,69,approved
30,53521.01,741,202482.59,2,9.7,4282.95,69,approved
35,68372.96,718,148488.46,2,0.4,5901.51,88,approved
62,145828.33,820,645316.99,1,23.3,12564.15,93,approved
22,42074.61,686,93211.71,0,3.6,3366.41,49,approved
48,55633.88,730,105989.89,2,13.7,4855.06,79,approved
58,66253.53,715,279543.57,3,15.5,5491.14,68,manual_review
62,84403.67,823,259234.79,0,26.7,7154.48,90,approved
40,138912.71,720,412763.66,4,10.2,12032.4,58,approved
58,92107.09,670,174578.63,2,24.8,7963.43,72,approved
64,147705.97,754,442438.13,4,19.8,12701.42,77,approved
50,48381.18,715,68400.73,2,15.9,4039.95,80,approved
32,79871.9,774,185462.14,2,11.2,6805.25,85,approved
22,67029.92,680,198922.95,3,2.1,5681.92,66,approved
57,58580.28,795,228311.56,2,28.5,4675.64,100,approved
33,57304.34,738,110395.14,2,3.7,4710.14,91,approved
42,76716.75,592,166109.17,3,20.1,6547.52,65,approved
59,67478.92,594,116723.81,2,15.5,5875.42,57,approved
40,72913.22,814,250749.21,2,11.7,6323.39,91,approved
25,34913.82,679,98372.17,1,5.0,2871.82,54,approved
37,67039.35,747,250452.93,0,13.3,5748.99,83,approved
32,76654.92,722,226028.84,2,7.5,6184.29,84,approved
53,185748.31,632,193951.78,0,33.1,15253.91,56,approved
51,185650.7,800,552433.35,1,20.0,14921.45,99,approved
60,78319.15,753,358747.67,5,26.6,6551.78,75,approved
50,165643.64,633,619706.87,1,27.3,14247.64,60,manual_review
24,37411.62,701,118028.03,4,3.4,3018.7,77,approved
33,58788.45,589,185507.18,0,8.5,4750.12,52,manual_review
29,25446.81,652,104622.94,0,6.8,2146.48,74,manual_review
52,99261.55,778,243345.14,1,23.2,8395.25,86,approved
47,45279.76,607,59539.54,0,11.5,3656.32,56,manual_review
30,96187.49,844,353620.29,1,6.6,8133.29,100,approved
33,115852.27,846,394607.62,2,9.4,9277.49,100,approved
34,41899.08,300,124041.19,2,12.1,3425.36,6,manual_review
49,155975.14,727,246220.99,2,17.2,12398.07,76,approved
36,84965.24,676,269604.3,1,9.7,7267.63,70,approved
50,132317.33,847,305499.29,1,13.4,10933.27,100,approved
34,57043.31,730,88016.12,2,10.8,4791.93,69,approved
44,54765.89,811,106307.16,2,18.9,4748.96,88,approved
40,33971.74,831,138874.85,0,13.8,2804.78,100,approved
24,41724.82,781,196170.65,0,6.0,3508.61,95,manual_review
53,168090.36,804,511241.4,1,17.1,14001.8,87,approved
37,123966.45,840,626713.67,1,13.0,10294.66,93,approved
46,130599.65,802,237884.15,0,14.2,11033.39,88,approved
51,81315.43,826,351574.33,4,16.5,6501.1,66,approved
35,77865.33,829,311591.16,1,10.8,6327.64,100,approved
51,59123.29,742,235143.06,1,25.8,4701.24,90,approved
58,114896.1,676,386740.21,0,31.5,9517.58,52,approved
37,36112.68,612,51727.35,2,12.4,2950.55,58,manual_review
37,98260.38,826,221192.91,1,9.5,7836.31,83,approved
31,194451.99,714,681533.62,0,8.9,16474.0,63,approved
60,169816.34,676,437284.07,3,24.5,14596.19,57,approved
65,68148.91,716,198702.74,1,26.3,5592.42,77,approved
60,51558.4,716,197998.97,0,26.7,4367.33,61,approved
23,37481.5,755,151641.63,1,2.0,3180.63,73,approved
27,33279.12,642,70650.34,2,4.0,2794.0,60,manual_review
45,61660.84,691,253305.48,1,14.2,5379.14,51,approved
58,58741.65,803,279940.31,1,17.9,5104.69,81,manual_review
25,62689.23,618,115684.19,0,7.0,5040.71,65,approved
57,122661.27,741,336044.21,0,30.2,10639.11,83,approved
22,34442.83,717,94796.95,1,2.8,2746.61,61,approved
52,48204.63,736,221968.59,1,14.5,3888.83,80,approved
24,61377.18,801,286198.68,1,3.0,5054.75,82,approved
35,81101.18,808,205835.47,2,13.1,6904.02,96,approved
24,65564.93,714,142981.19,1,4.9,5448.91,100,approved
41,185587.76,808,510425.54,1,19.2,15079.31,100,approved
44,48219.02,832,237081.3,1,11.9,3982.75,100,approved
23,64147.03,728,127518.4,2,1.2,5451.77,98,approved
46,197803.51,749,469560.94,2,8.4,16280.83,92,approved
43,48157.1,677,152010.85,0,16.1,3902.97,67,manual_review
37,90802.11,763,324699.2,1,13.3,7476.82,64,approved
38,65643.11,597,122299.31,1,7.5,5207.58,54,approved
41,121946.33,805,318301.33,1,23.0,10447.27,94,approved
39,146893.72,679,226431.38,2,15.3,11866.13,67,approved
35,75250.23,638,120772.95,1,12.6,6435.57,48,approved
59,108156.14,597,155722.44,1,22.5,9399.6,60,approved
56,48805.72,706,145683.52,4,22.8,3945.46,66,approved
33,67549.1,729,120094.45,1,8.8,5518.46,68,approved
58,66323.2,764,204156.99,1,11.6,5546.79,79,approved
61,101980.24,696,507203.1,1,18.4,8909.59,89,manual_review
45,190445.08,797,994531.52,3,10.1,16014.29,67,approved
33,72794.45,408,130271.92,1,11.2,6347.14,10,approved
25,52788.75,775,135535.1,1,5.6,4328.88,100,approved
32,54448.1,810,172743.0,4,7.9,4382.17,100,approved
46,150188.96,801,512177.74,1,12.3,12917.83,97,approved
62,55188.38,785,159756.67,0,27.5,4466.6,90,approved
58,138946.53,604,185578.83,1,27.3,12022.79,54,approved
22,31563.28,350,85361.71,1,1.5,2645.86,14,rejected
64,178371.42,828,497205.25,2,24.7,15232.71,100,approved
24,43582.87,416,144330.17,3,1.2,3571.49,25,rejected
29,32676.71,666,48977.09,3,6.3,2757.94,49,approved
25,53207.14,679,195633.18,0,2.4,4347.36,58,approved
32,58899.95,627,125652.38,2,6.1,5153.39,67,approved
61,198225.24,734,587695.5,0,4.6,15939.08,87,approved
51,183188.8,838,891668.58,1,31.2,15673.02,86,approved
33,49923.45,617,78513.37,0,3.8,4232.36,58,manual_review
59,98092.91,761,353365.34,1,25.9,8136.35,98,approved
25,31160.55,608,75879.93,0,4.3,2568.91,59,manual_review
24,38211.46,832,213299.56,0,3.7,3249.13,100,approved
46,151764.6,730,645477.74,1,20.6,12960.37,81,approved
29,39310.69,627,76124.87,2,5.2,3211.71,61,approved
38,61550.91,759,129652.78,1,13.1,5320.9,77,approved
52,63606.9,769,278508.68,3,18.5,5405.03,63,approved
47,52767.97,689,211962.48,0,28.4,4550.16,66,approved
29,41493.49,774,98880.7,4,9.6,3285.04,69,approved
36,78121.16,817,171160.15,2,12.0,6355.98,89,approved
29,42230.13,677,121726.14,1,7.3,3446.72,63,approved
47,124731.12,580,275907.31,1,23.6,10768.28,34,manual_review
58,53409.62,778,128487.53,1,25.1,4529.27,80,approved
52,176952.18,842,514293.89,2,14.6,15024.85,100,approved
30,178660.4,802,353021.43,2,6.0,14191.72,90,approved
60,50298.61,673,96382.54,0,23.6,4008.58,82,manual_review
28,26975.55,692,45424.86,3,4.4,2233.91,59,manual_review
50,155164.47,791,585625.79,0,25.3,13454.08,83,approved
65,70425.0,822,228336.1,2,18.7,5819.43,67,approved
35,80054.58,733,360599.27,4,6.2,6410.17,75,approved
30,72138.38,661,126390.86,1,9.1,6166.31,69,approved
22,84070.67,765,233752.39,1,2.1,6839.63,90,approved
61,70398.41,728,347973.55,1,36.0,5902.09,85,approved
30,57949.43,437,152214.41,0,7.2,4693.4,16,approved
39,60349.22,692,108150.38,1,11.7,4958.72,82,approved
55,103812.85,774,417376.18,1,18.6,8360.7,77,approved
48,130299.59,772,347682.1,3,14.8,10847.63,80,approved
59,49143.51,698,202839.28,0,28.2,4202.19,87,manual_review
65,174997.57,671,320462.58,0,23.9,14271.27,62,approved
53,96178.57,762,203951.13,2,20.8,7904.48,81,approved
38,60352.67,575,64693.35,0,11.3,4897.95,51,manual_review
42,51828.09,803,223923.8,1,12.2,4425.99,94,approved
34,116863.6,814,691714.64,2,5.7,10222.91,92,approved
51,57545.76,743,140591.65,0,13.8,4819.28,81,approved
24,67987.76,615,114698.33,0,3.9,5737.2,51,approved
46,136084.92,802,232457.74,2,14.7,11878.11,90,approved
55,180179.58,760,1037683.69,1,25.4,14523.68,75,approved
45,132815.21,713,207287.03,0,23.1,11316.88,85,approved
43,84770.3,822,339224.19,2,23.2,6758.23,90,approved
55,76083.48,798,377522.7,2,34.6,6112.59,90,approved
26,62064.76,754,136760.06,3,4.1,5154.86,58,approved
61,176164.17,695,312433.32,2,30.4,14358.22,69,approved
27,36864.54,827,71180.1,2,6.6,3137.09,86,approved
38,28792.98,700,67126.03,2,7.7,2481.54,53,approved
34,78548.55,674,289426.98,2,12.3,6736.16,76,approved
63,179305.96,714,406398.48,0,38.1,14436.51,87,approved
47,144036.53,793,383027.19,2,17.7,12435.48,92,approved
58,47233.04,671,182400.34,2,26.6,3802.11,61,approved
40,138387.23,779,822711.87,1,13.1,11476.32,65,approved
60,175973.81,757,835680.46,0,11.9,14339.01,81,approved
39,118455.72,707,449872.67,2,10.6,9451.64,73,approved
49,53538.17,717,136363.67,1,4.8,4388.86,75,approved
34,47162.34,819,197294.67,0,6.3,3922.16,84,manual_review
59,181796.66,741,531864.3,0,20.6,14756.33,82,approved
50,69138.72,693,278450.32,1,28.7,5886.6,62,approved
49,107189.41,713,150392.82,0,15.0,8945.7,71,approved
35,59812.42,771,123771.69,2,11.1,4960.51,80,approved
62,48082.87,831,103066.87,1,30.3,4089.67,100,approved
47,151459.55,786,558363.2,2,23.9,12275.02,90,approved
55,143468.01,730,519206.95,1,23.7,12314.66,90,approved
57,53132.78,791,256795.86,2,35.2,4263.95,88,approved
45,76487.95,832,176162.08,1,22.6,6101.34,85,approved
26,43734.62,784,198285.48,1,4.0,3550.25,100,approved
45,98961.49,687,146575.99,3,24.6,7892.66,65,approved
33,26571.25,753,98460.82,1,5.4,2127.62,78,approved
59,96330.51,724,152895.4,2,19.8,8307.86,97,approved
61,110119.35,761,480341.54,1,21.3,9496.11,79,approved
26,27210.8,734,86833.07,2,3.4,2299.79,70,manual_review
65,109314.5,801,395682.61,0,31.8,9254.83,85,approved
45,46412.48,463,120866.41,1,17.6,3876.06,33,approved
38,52006.06,823,138120.49,2,15.3,4473.65,93,approved
26,34664.4,699,76356.3,2,2.2,2968.64,96,approved
30,74904.71,706,369977.72,2,5.8,6072.66,68,manual_review
28,27754.74,715,66502.04,3,7.4,2197.57,72,approved
53,104887.06,673,275498.79,3,30.2,9165.2,72,approved
31,59945.22,697,112774.58,0,9.5,4829.81,82,approved
55,89106.84,749,147423.97,2,32.0,7257.53,89,approved
35,135337.49,719,346215.8,2,13.9,11726.35,61,approved
60,112164.31,695,333196.45,1,23.3,8948.92,86,approved
45,47416.76,776,242142.07,0,24.3,4068.11,100,manual_review
38,30285.45,640,37399.48,0,8.9,2614.86,63,approved
40,110138.55,840,504205.77,2,15.2,9602.69,98,approved
63,159690.9,758,447376.03,1,14.8,13931.94,78,approved
55,71039.65,681,222790.06,0,12.6,6192.48,83,approved
63,55844.66,747,207173.4,2,27.1,4800.9,98,approved
54,171054.77,759,442193.89,1,18.4,13636.42,77,approved
48,49387.87,678,126864.97,3,15.0,4309.91,66,approved
40,114682.09,733,239025.01,4,15.3,9905.98,61,approved
23,56196.71,398,56740.66,0,2.3,4719.12,13,manual_review
50,121684.65,719,405597.42,3,20.8,10371.79,66,approved
62,84367.09,753,286399.2,3,21.5,7359.68,62,approved
29,43827.93,727,75158.02,2,7.7,3669.3,66,approved
28,62502.66,688,170832.04,0,9.8,4982.77,67,approved
63,191659.6,629,614249.77,0,20.8,16184.85,52,approved
58,57902.2,615,112332.94,3,18.9,4920.62,37,approved
57,48677.54,630,77929.16,0,20.9,4064.41,81,approved
52,151096.45,719,308793.19,1,29.5,13069.98,79,approved
31,61365.9,679,152440.6,0,6.5,4987.62,64,approved
31,62798.97,670,209695.51,4,6.5,5165.56,60,manual_review
39,116534.21,760,475867.69,2,15.8,9230.06,71,approved
39,82651.11,657,350635.59,0,8.5,6877.06,64,approved
52,132812.36,711,404840.52,1,25.3,11122.9,80,manual_review
30,76114.88,777,183763.4,1,6.9,6070.14,98,approved
42,69853.07,768,306479.25,3,16.9,5601.16,71,approved
41,38643.86,836,205635.15,3,13.4,3194.25,92,approved
62,121389.97,746,384164.05,3,27.2,10251.39,57,approved
36,187818.76,691,302625.4,2,9.3,15828.32,65,approved
41,71366.37,595,109865.27,1,15.9,5684.54,65,manual_review
55,160144.66,742,532049.17,2,16.0,13267.63,95,approved
40,152559.5,839,539676.64,2,22.0,13177.23,99,approved
